Time Left,Rounded Units Left,Bid Ask Spread,Volume Misbalance,Immediate Cost,Signed Transcation Volume,Action,Reward,Volume
9,0.0,5,2,5,no trade ,0
10,0.0,5,3,5,no trade ,0
11,0.0,5,5,5,no trade ,0
12,0.0,0,2,5,no trade ,0
13,0.0,0,3,5,no trade ,0
14,0.0,5,3,5,no trade ,0
15,0.0,0,2,5,no trade ,0
0,0.0,0,3,5,no trade ,0
1,15.015015015015015,5,4,5,no trade ,0
2,15.015015015015015,0,3,5,no trade ,0
3,15.015015015015015,0,2,5,no trade ,0
4,15.015015015015015,0,3,5,no trade ,0
5,15.015015015015015,0,0,8,5,1,-0.04188227122764369,1321
6,13.031531531531531,0,2,5,no trade ,0
7,13.031531531531531,5,3,5,no trade ,0
8,13.031531531531531,0,4,5,no trade ,0
9,13.031531531531531,0,3,5,no trade ,0
10,13.031531531531531,0,3,5,no trade ,0
11,13.031531531531531,5,4,5,no trade ,0
12,13.031531531531531,0,2,9,5,1,0.0001389130057301615,850
13,11.755255255255255,0,3,8,5,2,-0.03090814377496093,2270
14,8.346846846846846,0,3,9,5,1,-0.012710540024309776,1550
15,6.01951951951952,0,3,9,5,1,0.014238583087341553,4009
0,0.0,0,3,5,no trade ,0
1,15.015015015015015,5,2,5,no trade ,0
2,15.015015015015015,0,1,5,5,1,0.020090371915189434,1950
3,12.087087087087086,0,0,5,no trade ,0
4,12.087087087087086,0,2,5,no trade ,0
5,12.087087087087086,5,1,5,no trade ,0
6,12.087087087087086,5,4,5,no trade ,0
7,12.087087087087086,0,1,3,5,0,-0.013903371567605143,850
8,10.81081081081081,5,0,5,no trade ,0
9,10.81081081081081,5,6,5,no trade ,0
10,10.81081081081081,0,3,5,no trade ,0
11,10.81081081081081,5,5,5,5,2,0.02064650677789364,2751
12,6.68018018018018,0,3,3,4,2,0.0,1650
13,4.202702702702703,0,2,2,4,1,-0.00778588807785888,850
14,2.9264264264264264,0,2,3,5,2,0.010636079249217934,1949
15,0.0,0,5,5,no trade ,0
0,0.0,0,1,5,no trade ,0
1,15.015015015015015,0,3,5,no trade ,0
2,15.015015015015015,0,2,5,no trade ,0
3,15.015015015015015,0,4,5,no trade ,0
4,15.015015015015015,0,1,5,no trade ,0
5,15.015015015015015,0,3,5,no trade ,0
6,15.015015015015015,5,3,5,no trade ,0
7,15.015015015015015,0,3,5,no trade ,0
8,15.015015015015015,5,3,5,no trade ,0
9,15.015015015015015,5,3,5,no trade ,0
10,15.015015015015015,5,0,5,no trade ,0
11,15.015015015015015,0,0,5,no trade ,0
12,15.015015015015015,0,1,5,no trade ,0
13,15.015015015015015,5,1,5,no trade ,0
14,15.015015015015015,0,3,5,no trade ,0
15,15.015015015015015,0,0,0,3,0,0.007441148857748879,10000
0,0.0,5,1,5,no trade ,0
1,15.015015015015015,5,0,0,4,0,-0.010434419672359222,550
2,14.18918918918919,0,3,2,5,0,0.03825953879865048,500
3,13.438438438438439,5,3,1,4,2,0.03923341796807068,2772
4,9.276276276276276,0,2,5,no trade ,0
5,9.276276276276276,0,3,5,no trade ,0
6,9.276276276276276,0,4,0,4,0,0.010434419672359222,300
7,8.825825825825826,0,5,0,5,2,0.020034085770929706,2602
8,4.918918918918919,5,4,1,5,2,0.040137734339675143,2072
9,1.8078078078078077,0,4,0,5,1,0.021216653333797086,1204
10,0.0,5,1,5,no trade ,0
11,0.0,0,4,5,no trade ,0
12,0.0,5,2,5,no trade ,0
13,0.0,0,5,5,no trade ,0
14,0.0,0,1,5,no trade ,0
15,0.0,0,1,5,no trade ,0
0,0.0,0,0,5,no trade ,0
1,15.015015015015015,5,0,5,no trade ,0
2,15.015015015015015,0,4,5,no trade ,0
3,15.015015015015015,0,1,5,no trade ,0
4,15.015015015015015,0,4,5,no trade ,0
5,15.015015015015015,0,1,5,no trade ,0
6,15.015015015015015,0,0,5,no trade ,0
7,15.015015015015015,0,0,0,6,0,-0.08346664811852264,900
8,13.663663663663664,0,0,0,4,4,-0.07964109341309035,5104
9,6.0,0,1,0,4,2,-0.06259998608889199,1028
10,4.456456456456457,0,3,0,4,2,-0.05418376573694094,1980
11,1.4834834834834836,0,4,0,4,1,-0.013006885998469777,988
12,0.0,5,1,0,no trade ,0
13,0.0,0,1,2,no trade ,0
14,0.0,0,1,5,no trade ,0
15,0.0,0,2,5,no trade ,0
0,0.0,0,0,0,5,0,-0.0556366923986369,100
1,14.864864864864865,0,0,0,4,2,-0.054245775088670976,1716
2,12.288288288288289,5,1,0,4,0,-0.06259127894846651,300
3,11.837837837837839,0,4,5,no trade ,0
4,11.837837837837839,0,4,5,no trade ,0
5,11.837837837837839,0,5,5,no trade ,0
6,11.837837837837839,0,4,5,no trade ,0
7,11.837837837837839,0,2,5,no trade ,0
8,11.837837837837839,0,5,5,no trade ,0
9,11.837837837837839,0,1,5,no trade ,0
10,11.837837837837839,5,5,5,no trade ,0
11,11.837837837837839,0,2,5,no trade ,0
12,11.837837837837839,0,0,0,5,0,-0.0556366923986369,100
13,11.687687687687689,0,4,0,4,0,-0.013909173099659226,354
14,11.156156156156156,0,5,0,6,1,-0.002364559426942068,2650
15,7.177177177177177,0,3,0,5,1,0.016065094930106407,4780
0,0.0,5,4,5,no trade ,0
1,15.015015015015015,5,5,5,no trade ,0
2,15.015015015015015,0,3,5,no trade ,0
3,15.015015015015015,0,3,5,no trade ,0
4,15.015015015015015,0,7,6,4,0,-0.03126628452318916,100
5,14.864864864864865,0,3,5,no trade ,0
6,14.864864864864865,0,2,5,no trade ,0
7,14.864864864864865,0,6,5,5,0,-0.03821434775056453,420
8,14.234234234234235,5,5,5,no trade ,0
9,14.234234234234235,0,4,5,no trade ,0
10,14.234234234234235,0,2,5,no trade ,0
11,14.234234234234235,5,2,8,5,1,0.0004168837936425222,2080
12,11.11111111111111,5,2,5,no trade ,0
13,11.11111111111111,0,3,7,5,2,-0.015772103526142087,1500
14,8.85885885885886,5,5,8,4,1,-0.0007642869550112906,1909
15,5.9924924924924925,0,4,9,4,1,0.02702796595449019,3991
0,0.0,0,2,5,no trade ,0
1,15.015015015015015,0,6,9,3,2,-0.023535946124205922,6360
2,5.465465465465465,0,2,5,no trade ,0
3,5.465465465465465,0,1,5,no trade ,0
4,5.465465465465465,0,3,5,no trade ,0
5,5.465465465465465,0,0,5,no trade ,0
6,5.465465465465465,0,2,9,5,1,0.027979310584233,1501
7,3.2117117117117115,0,1,9,3,2,0.006595619120352692,1892
8,0.3708708708708709,0,1,9,5,2,-0.016037768597910233,247
9,0.0,0,2,5,no trade ,0
10,0.0,0,3,5,no trade ,0
11,0.0,0,2,5,no trade ,0
12,0.0,0,2,5,no trade ,0
13,0.0,0,3,5,no trade ,0
14,0.0,0,4,5,no trade ,0
15,0.0,0,3,5,no trade ,0
0,0.0,5,4,5,no trade ,0
1,15.015015015015015,0,3,5,no trade ,0
2,15.015015015015015,5,3,5,no trade ,0
3,15.015015015015015,5,3,5,no trade ,0
4,15.015015015015015,0,2,5,no trade ,0
5,15.015015015015015,0,1,5,no trade ,0
6,15.015015015015015,0,5,5,no trade ,0
7,15.015015015015015,5,1,5,no trade ,0
8,15.015015015015015,0,2,5,no trade ,0
9,15.015015015015015,0,5,5,no trade ,0
10,15.015015015015015,0,5,5,no trade ,0
11,15.015015015015015,0,4,5,no trade ,0
12,15.015015015015015,0,5,5,no trade ,0
13,15.015015015015015,5,3,5,no trade ,0
14,15.015015015015015,0,4,5,no trade ,0
15,15.015015015015015,0,3,9,5,0,0.01291890953290502,10000
0,0.0,5,1,8,6,0,0.04866180048661801,1200
1,13.213213213213214,5,1,5,5,2,0.02141119221411192,2451
2,9.533033033033034,0,2,5,no trade ,0
3,9.533033033033034,0,1,5,5,0,0.013903371567605143,400
4,8.932432432432432,0,3,5,no trade ,0
5,8.932432432432432,5,0,5,4,2,0.016336461591936045,1619
6,6.501501501501502,0,5,5,no trade ,0
7,6.501501501501502,0,0,4,4,0,0.0,400
8,5.900900900900901,5,0,5,no trade ,0
9,5.900900900900901,0,3,2,6,2,-0.011887382690302399,1700
10,3.3483483483483485,0,3,4,3,1,0.004171011470281543,750
11,2.2222222222222223,5,4,3,6,1,0.010358011817865833,1181
12,0.44894894894894893,0,3,1,5,1,-0.020855057351407715,299
13,0.0,5,2,5,no trade ,0
14,0.0,5,3,5,no trade ,0
15,0.0,0,3,5,no trade ,0
0,0.0,0,2,5,3,0,0.04520324072464272,600
1,14.114114114114114,0,3,5,no trade ,0
2,14.114114114114114,0,3,5,no trade ,0
3,14.114114114114114,0,2,0,4,0,-0.02434020654403839,400
4,13.513513513513514,0,2,5,no trade ,0
5,13.513513513513514,5,4,5,no trade ,0
6,13.513513513513514,0,2,5,no trade ,0
7,13.513513513513514,5,2,5,no trade ,0
8,13.513513513513514,0,3,5,no trade ,0
9,13.513513513513514,0,3,5,no trade ,0
10,13.513513513513514,0,0,5,no trade ,0
11,13.513513513513514,0,0,5,no trade ,0
12,13.513513513513514,5,2,5,no trade ,0
13,13.513513513513514,0,2,5,no trade ,0
14,13.513513513513514,0,2,5,no trade ,0
15,13.513513513513514,5,0,1,6,5,0.024201119649501026,9000
0,0.0,0,1,0,5,2,0.015095127126013007,2492
1,11.273273273273274,0,0,5,no trade ,0
2,11.273273273273274,0,4,1,4,0,0.031303259017077666,598
3,10.375375375375375,0,1,1,6,0,0.024346979235504853,600
4,9.474474474474475,5,2,5,no trade ,0
5,9.474474474474475,5,3,5,no trade ,0
6,9.474474474474475,0,4,0,4,1,0.00786059615317728,550
7,8.64864864864865,5,1,5,no trade ,0
8,8.64864864864865,0,3,2,5,1,0.04368543702827728,950
9,7.222222222222222,0,3,0,4,2,0.025946923585266596,1974
