Time Left,Rounded Units Left,Bid Ask Spread,Volume Misbalance,Immediate Cost,Signed Transcation Volume,Action,Reward,Volume
14,13.14114114114114,0,3,0,6,5,no trade ,0
15,13.14114114114114,0,3,0,5,5,0.017042885464853396,8752
0,0.0,5,0,0,6,3,-0.0315086596647423,4090
1,8.873873873873874,0,1,0,3,0,no trade ,0
2,8.873873873873874,5,4,0,4,5,no trade ,0
3,8.873873873873874,0,3,0,4,5,no trade ,0
4,8.873873873873874,0,4,0,5,5,no trade ,0
5,8.873873873873874,0,1,0,6,0,-0.04173332405926132,400
6,8.273273273273274,5,2,0,5,5,no trade ,0
7,8.273273273273274,0,0,0,5,3,-0.09174375739027614,2506
8,4.51051051051051,5,0,0,5,0,-0.08346664811852264,550
9,3.684684684684685,0,1,0,5,5,no trade ,0
10,3.684684684684685,0,3,0,5,2,-0.04152465743896501,2454
11,0.0,5,4,0,5,5,no trade ,0
12,0.0,0,3,0,4,5,no trade ,0
13,0.0,0,1,0,5,2,no trade ,0
14,0.0,0,5,0,4,0,no trade ,0
15,0.0,0,2,0,4,0,no trade ,0
0,0.0,0,1,0,4,5,no trade ,0
1,15.015015015015015,0,2,0,4,5,no trade ,0
2,15.015015015015015,0,1,0,5,5,no trade ,0
3,15.015015015015015,5,2,0,4,0,-0.041727519298977674,566
4,14.165165165165165,0,3,0,4,5,no trade ,0
5,14.165165165165165,0,1,0,5,0,-0.03477293274914806,100
6,14.015015015015015,0,1,0,5,5,no trade ,0
