Time Left,Rounded Units Left,Bid Ask Spread,Volume Misbalance,Immediate Cost,Signed Transcation Volume,Action,Reward,Volume
10,15,5,4,2,5,5,no trade ,0
11,15,5,4,3,4,5,no trade ,0
12,15,0,3,5,4,5,no trade ,0
13,15,5,4,5,6,5,no trade ,0
14,15,0,3,4,5,5,no trade ,0
15,15,0,4,4,5,5,-0.002153600333460697,10000
0,15,0,4,5,5,5,no trade ,0
1,15,0,5,6,0,5,no trade ,0
2,15,5,7,6,5,5,no trade ,0
3,15,5,4,8,5,5,no trade ,0
4,15,0,3,8,4,5,no trade ,0
5,15,0,2,9,4,5,no trade ,0
6,15,0,5,8,4,5,no trade ,0
7,15,0,3,8,5,5,no trade ,0
8,15,0,3,8,5,5,no trade ,0
9,15,5,4,7,5,5,no trade ,0
10,15,0,4,8,5,5,no trade ,0
11,15,0,2,8,5,5,no trade ,0
12,15,0,3,8,5,5,no trade ,0
13,15,0,4,7,4,5,no trade ,0
14,15,0,5,8,5,5,no trade ,0
15,15,0,5,8,5,5,0.0315939311877235,10000
0,15,0,5,7,5,5,no trade ,0
1,15,5,4,7,4,5,no trade ,0
2,15,0,4,7,5,5,no trade ,0
3,15,0,4,5,5,5,no trade ,0
4,15,5,4,6,5,5,no trade ,0
5,15,5,4,4,4,5,no trade ,0
6,15,0,4,5,5,5,no trade ,0
7,15,0,4,5,4,5,no trade ,0
8,15,0,3,5,4,5,no trade ,0
9,15,5,6,7,4,5,no trade ,0
10,15,0,4,7,4,5,no trade ,0
11,15,0,5,7,4,5,no trade ,0
12,15,0,5,7,5,5,no trade ,0
13,15,5,3,5,4,5,no trade ,0
14,15,5,3,5,4,5,no trade ,0
15,15,0,3,5,4,5,0.014240561286513147,10000
0,15,5,3,5,5,5,no trade ,0
1,15,0,2,4,5,5,no trade ,0
2,15,0,4,4,5,5,no trade ,0
3,15,5,1,3,4,5,no trade ,0
4,15,0,3,3,5,5,no trade ,0
5,15,0,4,3,4,5,no trade ,0
6,15,0,5,4,4,5,no trade ,0
7,15,0,4,4,4,5,no trade ,0
8,15,0,4,2,5,5,no trade ,0
9,15,0,3,2,5,5,no trade ,0
10,15,5,5,3,4,5,no trade ,0
11,15,0,5,3,4,5,no trade ,0
12,15,0,4,2,4,5,no trade ,0
13,15,0,4,2,5,5,no trade ,0
14,15,0,5,2,5,5,no trade ,0
15,15,5,3,3,5,5,-0.0024324981756263684,10000
0,15,0,4,4,5,5,no trade ,0
1,15,0,2,2,5,5,no trade ,0
2,15,5,4,2,4,5,no trade ,0
3,15,0,3,1,5,5,no trade ,0
4,15,0,4,1,5,5,no trade ,0
5,15,0,4,2,5,5,no trade ,0
6,15,0,3,2,5,5,no trade ,0
7,15,5,4,3,5,5,no trade ,0
8,15,5,4,3,5,5,no trade ,0
9,15,0,5,4,4,5,no trade ,0
10,15,5,3,3,5,5,no trade ,0
11,15,0,1,3,4,5,no trade ,0
12,15,0,1,3,4,5,no trade ,0
13,15,5,3,3,6,5,no trade ,0
14,15,0,2,3,4,5,no trade ,0
15,15,0,5,3,5,5,0.07406892234934102,10000
0,15,5,2,1,5,5,no trade ,0
1,15,0,2,0,5,5,no trade ,0
2,15,0,4,1,5,5,no trade ,0
3,15,5,4,2,4,5,no trade ,0
4,15,0,5,2,5,5,no trade ,0
5,15,0,3,1,5,5,no trade ,0
6,15,5,3,0,5,5,no trade ,0
7,15,0,6,0,5,5,no trade ,0
8,15,0,5,2,5,5,no trade ,0
9,15,0,4,1,4,5,no trade ,0
10,15,5,4,1,6,5,no trade ,0
11,15,5,3,1,5,5,no trade ,0
12,15,0,3,0,5,5,no trade ,0
13,15,0,4,1,5,5,no trade ,0
14,15,0,4,1,5,5,no trade ,0
15,15,0,4,1,4,5,0.05078614164463615,10000
0,15,0,3,0,5,5,no trade ,0
1,15,0,2,0,5,5,no trade ,0
2,15,0,4,0,5,5,no trade ,0
3,15,5,5,1,4,5,no trade ,0
4,15,0,5,1,5,5,no trade ,0
5,15,5,3,0,5,5,no trade ,0
6,15,5,1,0,5,5,no trade ,0
7,15,0,2,0,5,5,no trade ,0
8,15,5,0,0,9,5,no trade ,0
9,15,0,0,0,4,5,no trade ,0
10,15,0,0,0,4,5,no trade ,0
11,15,5,4,0,5,5,no trade ,0
12,15,0,4,0,4,5,no trade ,0
13,15,5,4,0,4,5,no trade ,0
14,15,5,3,1,4,5,no trade ,0
15,15,0,3,0,4,5,-0.007024865240827682,10000
0,15,0,4,0,5,5,no trade ,0
1,15,0,3,0,4,5,no trade ,0
2,15,0,4,0,4,5,no trade ,0
3,15,0,5,0,5,5,no trade ,0
4,15,5,5,0,5,5,no trade ,0
5,15,5,3,0,5,5,no trade ,0
6,15,5,3,0,5,5,no trade ,0
7,15,5,3,0,4,5,no trade ,0
8,15,0,3,0,4,5,no trade ,0
9,15,0,3,0,4,5,no trade ,0
10,15,0,3,0,4,5,no trade ,0
11,15,0,4,0,5,5,no trade ,0
12,15,0,2,0,4,5,no trade ,0
13,15,5,2,0,4,5,no trade ,0
14,15,0,3,0,5,5,no trade ,0
15,15,0,4,1,5,5,0.008623687321788719,10000
0,15,0,4,4,5,5,no trade ,0
1,15,0,4,4,5,5,no trade ,0
2,15,5,4,3,5,5,no trade ,0
3,15,0,4,3,5,5,no trade ,0
4,15,0,4,3,5,5,no trade ,0
5,15,0,5,3,4,5,no trade ,0
6,15,0,5,4,5,5,no trade ,0
7,15,0,5,3,5,5,no trade ,0
8,15,0,4,3,4,5,no trade ,0
9,15,5,5,2,5,5,no trade ,0
10,15,0,5,2,5,5,no trade ,0
11,15,0,2,4,4,5,no trade ,0
12,15,0,3,5,5,5,no trade ,0
13,15,5,4,5,4,5,no trade ,0
14,15,0,5,4,5,5,no trade ,0
15,15,5,5,5,5,5,0.004029036851793963,10000
0,15,0,7,6,5,5,no trade ,0
1,15,0,6,6,5,5,no trade ,0
2,15,5,5,7,4,5,no trade ,0
3,15,0,3,8,4,5,no trade ,0
4,15,5,4,9,5,5,no trade ,0
5,15,5,4,8,5,5,no trade ,0
6,15,5,3,8,4,5,no trade ,0
7,15,5,3,7,5,5,no trade ,0
8,15,0,5,7,4,5,no trade ,0
9,15,0,5,7,4,5,no trade ,0
10,15,5,5,8,4,5,no trade ,0
11,15,0,0,8,0,5,no trade ,0
12,15,0,4,7,5,5,no trade ,0
13,15,0,4,8,4,5,no trade ,0
14,15,0,4,8,4,5,no trade ,0
15,15,0,4,8,4,5,0.03312154983855849,10000
0,15,0,4,7,5,5,no trade ,0
1,15,0,5,7,4,5,no trade ,0
2,15,0,4,5,5,5,no trade ,0
3,15,0,3,5,4,5,no trade ,0
4,15,5,2,4,5,5,no trade ,0
5,15,0,3,5,4,5,no trade ,0
6,15,5,2,5,4,5,no trade ,0
7,15,0,4,5,4,5,no trade ,0
8,15,0,5,6,4,5,no trade ,0
9,15,0,3,6,5,5,no trade ,0
10,15,0,5,7,5,5,no trade ,0
11,15,0,5,7,4,5,no trade ,0
12,15,0,4,6,4,5,no trade ,0
13,15,0,4,5,5,5,no trade ,0
14,15,0,3,5,4,5,no trade ,0
15,15,0,4,6,4,5,0.06886966190625109,10000
0,15,0,2,4,5,5,no trade ,0
1,15,5,3,3,4,5,no trade ,0
2,15,0,2,3,5,5,no trade ,0
3,15,0,4,4,4,5,no trade ,0
4,15,0,3,2,6,5,no trade ,0
5,15,0,2,3,4,5,no trade ,0
6,15,0,3,4,4,5,no trade ,0
7,15,5,3,3,4,5,no trade ,0
8,15,0,3,1,4,5,no trade ,0
9,15,5,5,3,3,5,no trade ,0
10,15,0,5,3,4,5,no trade ,0
11,15,0,5,3,4,5,no trade ,0
12,15,0,3,2,5,5,no trade ,0
13,15,0,3,2,5,5,no trade ,0
14,15,5,4,2,5,5,no trade ,0
15,15,0,3,3,4,5,0.027529632590635754,10000
0,15,0,2,3,5,5,no trade ,0
1,15,5,4,2,4,5,no trade ,0
2,15,0,3,1,5,5,no trade ,0
3,15,5,4,1,4,5,no trade ,0
4,15,0,2,1,5,5,no trade ,0
5,15,0,4,3,4,5,no trade ,0
6,15,0,4,2,5,5,no trade ,0
7,15,0,3,3,5,5,no trade ,0
8,15,0,4,3,4,5,no trade ,0
9,15,5,3,3,4,5,no trade ,0
10,15,5,2,3,5,5,no trade ,0
11,15,0,2,3,5,5,no trade ,0
12,15,0,2,3,5,5,no trade ,0
13,15,0,4,3,5,5,no trade ,0
14,15,0,3,3,4,5,no trade ,0
15,15,5,1,2,5,5,0.0695676371352047,10000
0,15,5,2,0,5,5,no trade ,0
1,15,0,4,0,4,5,no trade ,0
2,15,0,3,2,5,5,no trade ,0
3,15,5,3,1,5,5,no trade ,0
4,15,5,5,2,5,5,no trade ,0
5,15,5,3,1,5,5,no trade ,0
6,15,0,6,0,5,5,no trade ,0
7,15,0,5,1,5,5,no trade ,0
8,15,5,4,1,4,5,no trade ,0
9,15,0,4,1,4,5,no trade ,0
10,15,5,5,0,5,5,no trade ,0
11,15,0,4,0,5,5,no trade ,0
12,15,5,4,1,4,5,no trade ,0
13,15,5,4,1,5,5,no trade ,0
14,15,0,4,1,5,5,no trade ,0
15,15,0,1,0,5,5,0.04404397439465628,10000
0,15,0,2,0,5,5,no trade ,0
1,15,0,3,0,5,5,no trade ,0
2,15,0,5,0,5,5,no trade ,0
3,15,5,5,1,4,5,no trade ,0
4,15,0,4,1,5,5,no trade ,0
5,15,5,3,0,5,5,no trade ,0
6,15,0,5,0,4,5,no trade ,0
7,15,0,0,0,5,5,no trade ,0
8,15,5,1,0,3,5,no trade ,0
9,15,0,4,0,5,5,no trade ,0
10,15,0,4,0,5,5,no trade ,0
11,15,0,4,0,4,5,no trade ,0
12,15,0,5,0,5,5,no trade ,0
13,15,0,3,0,4,5,no trade ,0
14,15,0,3,0,5,5,no trade ,0
15,15,0,4,1,4,5,0.07745302713987474,10000
0,15,0,2,0,5,5,no trade ,0
1,15,5,3,0,5,5,no trade ,0
2,15,0,3,0,5,5,no trade ,0
3,15,0,5,0,6,5,no trade ,0
4,15,0,4,0,4,5,no trade ,0
5,15,5,5,0,5,5,no trade ,0
6,15,5,4,0,5,5,no trade ,0
7,15,0,3,0,5,5,no trade ,0
8,15,0,3,0,4,5,no trade ,0
9,15,0,3,0,4,5,no trade ,0
10,15,0,3,0,4,5,no trade ,0
11,15,5,4,0,5,5,no trade ,0
12,15,0,3,0,4,5,no trade ,0
13,15,0,3,0,5,5,no trade ,0
14,15,0,4,1,5,5,no trade ,0
15,15,0,4,1,4,5,0.03240950029558021,10000
0,15,0,5,4,5,5,no trade ,0
1,15,0,5,4,5,5,no trade ,0
2,15,5,5,4,4,5,no trade ,0
3,15,0,5,3,5,5,no trade ,0
4,15,0,5,3,4,5,no trade ,0
5,15,5,8,3,5,5,no trade ,0
6,15,0,4,3,4,5,no trade ,0
7,15,0,4,2,4,5,no trade ,0
8,15,0,5,3,4,5,no trade ,0
9,15,0,5,2,5,5,no trade ,0
10,15,0,2,2,5,5,no trade ,0
11,15,0,4,3,4,5,no trade ,0
12,15,0,4,5,4,5,no trade ,0
13,15,5,3,5,4,5,no trade ,0
14,15,5,3,4,4,5,no trade ,0
15,15,0,4,4,4,5,-0.0038210365430040296,10000
0,15,5,4,5,5,5,no trade ,0
1,15,0,6,6,4,5,no trade ,0
2,15,0,8,6,5,5,no trade ,0
3,15,0,4,8,5,5,no trade ,0
4,15,5,4,9,5,5,no trade ,0
5,15,0,3,8,4,5,no trade ,0
6,15,0,4,9,5,5,no trade ,0
7,15,0,3,8,5,5,no trade ,0
8,15,5,4,7,4,5,no trade ,0
9,15,0,4,7,5,5,no trade ,0
10,15,0,3,8,4,5,no trade ,0
11,15,0,3,8,4,5,no trade ,0
12,15,0,3,8,5,5,no trade ,0
13,15,0,5,7,5,5,no trade ,0
14,15,0,4,8,4,5,no trade ,0
15,15,0,4,8,5,5,0.04708169855213361,10000
0,15,0,3,6,5,5,no trade ,0
1,15,0,4,7,5,5,no trade ,0
2,15,0,5,6,5,5,no trade ,0
3,15,0,4,5,4,5,no trade ,0
4,15,0,2,5,4,5,no trade ,0
5,15,0,2,4,4,5,no trade ,0
6,15,0,4,5,4,5,no trade ,0
7,15,0,3,5,6,5,no trade ,0
8,15,0,3,5,5,5,no trade ,0
9,15,5,4,7,5,5,no trade ,0
10,15,0,5,7,5,5,no trade ,0
11,15,5,5,6,4,5,no trade ,0
12,15,0,4,7,6,5,no trade ,0
13,15,0,3,5,4,5,no trade ,0
14,15,0,3,5,4,5,no trade ,0
15,15,5,3,6,4,5,0.012085431498524049,10000
0,15,0,4,5,5,5,no trade ,0
1,15,0,3,4,5,5,no trade ,0
2,15,0,3,3,4,5,no trade ,0
3,15,0,3,3,4,5,no trade ,0
4,15,0,3,3,5,5,no trade ,0
5,15,0,2,3,4,5,no trade ,0
6,15,0,4,4,5,5,no trade ,0
7,15,0,4,3,4,5,no trade ,0
8,15,0,3,2,5,5,no trade ,0
9,15,0,3,2,4,5,no trade ,0
10,15,5,4,3,4,5,no trade ,0
11,15,5,5,3,4,5,no trade ,0
12,15,0,4,2,4,5,no trade ,0
13,15,0,4,2,4,5,no trade ,0
14,15,0,5,2,6,5,no trade ,0
15,15,0,3,3,4,5,0.01292878740485872,10000
0,15,0,3,3,5,5,no trade ,0
1,15,0,3,2,4,5,no trade ,0
2,15,0,4,2,5,5,no trade ,0
3,15,0,3,1,5,5,no trade ,0
4,15,0,4,2,5,5,no trade ,0
5,15,0,4,2,5,5,no trade ,0
6,15,5,4,2,4,5,no trade ,0
7,15,0,4,3,5,5,no trade ,0
8,15,5,3,3,4,5,no trade ,0
9,15,0,4,3,5,5,no trade ,0
10,15,5,2,3,4,5,no trade ,0
11,15,0,2,3,4,5,no trade ,0
12,15,0,2,3,4,5,no trade ,0
13,15,0,4,2,5,5,no trade ,0
14,15,0,2,3,5,5,no trade ,0
15,15,0,5,3,5,5,0.07156767283349562,10000
0,15,5,2,1,5,5,no trade ,0
1,15,0,5,0,4,5,no trade ,0
2,15,0,3,1,4,5,no trade ,0
3,15,5,3,2,5,5,no trade ,0
4,15,0,5,2,4,5,no trade ,0
5,15,5,3,2,4,5,no trade ,0
6,15,0,2,0,4,5,no trade ,0
7,15,0,3,0,4,5,no trade ,0
8,15,0,5,2,4,5,no trade ,0
9,15,5,5,1,4,5,no trade ,0
10,15,0,4,0,5,5,no trade ,0
11,15,0,4,0,5,5,no trade ,0
12,15,0,3,0,5,5,no trade ,0
13,15,5,5,1,0,5,no trade ,0
14,15,0,4,0,5,5,no trade ,0
15,15,0,3,1,4,5,0.03373795694062815,10000
0,15,0,3,0,5,5,no trade ,0
1,15,0,1,0,5,5,no trade ,0
2,15,5,4,0,4,5,no trade ,0
3,15,0,5,1,5,5,no trade ,0
4,15,0,5,1,4,5,no trade ,0
5,15,0,3,0,5,5,no trade ,0
6,15,0,3,0,4,5,no trade ,0
7,15,5,3,0,5,5,no trade ,0
8,15,0,1,0,5,5,no trade ,0
9,15,5,2,0,5,5,no trade ,0
10,15,5,2,0,5,5,no trade ,0
11,15,0,3,0,4,5,no trade ,0
12,15,0,3,0,5,5,no trade ,0
13,15,0,3,0,4,5,no trade ,0
14,15,0,4,1,4,5,no trade ,0
15,15,0,4,0,5,5,0.02031233696219262,10000
0,15,0,4,0,5,5,no trade ,0
1,15,5,4,0,5,5,no trade ,0
2,15,0,3,0,5,5,no trade ,0
3,15,0,3,0,4,5,no trade ,0
4,15,5,5,0,4,5,no trade ,0
5,15,5,4,0,5,5,no trade ,0
6,15,5,4,0,5,5,no trade ,0
7,15,0,4,0,5,5,no trade ,0
8,15,0,4,0,4,5,no trade ,0
9,15,0,4,0,4,5,no trade ,0
10,15,0,3,0,4,5,no trade ,0
11,15,0,3,0,4,5,no trade ,0
12,15,5,4,0,5,5,no trade ,0
13,15,0,2,0,4,5,no trade ,0
14,15,0,5,0,5,5,no trade ,0
15,15,0,5,1,4,5,0.010988628855582988,10000
0,15,0,4,3,5,5,no trade ,0
1,15,0,4,3,4,5,no trade ,0
2,15,0,4,4,5,5,no trade ,0
3,15,0,5,2,5,5,no trade ,0
4,15,0,6,3,5,5,no trade ,0
5,15,0,6,3,5,5,no trade ,0
6,15,0,4,3,5,5,no trade ,0
7,15,0,4,3,6,5,no trade ,0
8,15,0,5,3,4,5,no trade ,0
9,15,0,4,3,4,5,no trade ,0
10,15,0,4,1,4,5,no trade ,0
11,15,0,5,3,4,5,no trade ,0
12,15,0,2,4,5,5,no trade ,0
13,15,0,3,5,5,5,no trade ,0
14,15,5,3,5,6,5,no trade ,0
15,15,5,5,5,4,5,0.024387701928087546,10000
0,15,0,4,5,5,5,no trade ,0
1,15,0,8,6,4,5,no trade ,0
2,15,5,5,6,5,5,no trade ,0
3,15,5,4,7,3,5,no trade ,0
4,15,0,3,8,4,5,no trade ,0
5,15,0,4,9,4,5,no trade ,0
6,15,0,4,8,5,5,no trade ,0
7,15,0,2,8,5,5,no trade ,0
8,15,0,4,7,5,5,no trade ,0
9,15,0,4,7,5,5,no trade ,0
10,15,0,4,8,4,5,no trade ,0
11,15,5,5,9,5,5,no trade ,0
12,15,5,0,8,4,5,no trade ,0
13,15,0,4,7,5,5,no trade ,0
14,15,0,4,8,5,5,no trade ,0
15,15,0,4,8,5,5,0.02728692935254296,10000
0,15,0,4,7,5,5,no trade ,0
1,15,0,5,8,5,5,no trade ,0
2,15,0,4,7,5,5,no trade ,0
3,15,0,4,5,5,5,no trade ,0
4,15,5,4,6,5,5,no trade ,0
5,15,0,3,4,4,5,no trade ,0
6,15,0,5,5,5,5,no trade ,0
7,15,5,4,5,4,5,no trade ,0
8,15,0,3,5,4,5,no trade ,0
9,15,0,5,6,5,5,no trade ,0
10,15,0,3,7,4,5,no trade ,0
11,15,0,4,7,4,5,no trade ,0
12,15,0,4,8,4,5,no trade ,0
13,15,5,5,6,4,5,no trade ,0
14,15,5,5,6,4,5,no trade ,0
15,15,0,4,5,4,5,-0.0008334201479320763,10000
0,15,5,4,6,5,5,no trade ,0
1,15,0,4,4,5,5,no trade ,0
2,15,5,2,4,4,5,no trade ,0
3,15,0,2,2,5,5,no trade ,0
4,15,0,2,3,4,5,no trade ,0
5,15,0,4,3,4,5,no trade ,0
6,15,0,2,3,5,5,no trade ,0
7,15,0,3,4,5,5,no trade ,0
8,15,5,4,2,4,5,no trade ,0
9,15,0,2,2,4,5,no trade ,0
10,15,0,6,2,4,5,no trade ,0
11,15,0,5,3,5,5,no trade ,0
12,15,0,4,3,4,5,no trade ,0
13,15,0,4,3,4,5,no trade ,0
14,15,0,4,3,5,5,no trade ,0
15,15,0,2,3,5,5,0.0076460570673895665,10000
0,15,0,4,3,5,5,no trade ,0
1,15,0,3,3,5,5,no trade ,0
2,15,5,3,2,4,5,no trade ,0
3,15,0,3,1,4,5,no trade ,0
4,15,0,4,1,5,5,no trade ,0
5,15,0,4,1,4,5,no trade ,0
6,15,0,4,2,4,5,no trade ,0
7,15,5,4,3,5,5,no trade ,0
8,15,5,3,3,4,5,no trade ,0
9,15,5,4,3,5,5,no trade ,0
10,15,0,3,3,5,5,no trade ,0
11,15,0,3,3,5,5,no trade ,0
12,15,0,3,3,4,5,no trade ,0
13,15,0,3,3,4,5,no trade ,0
14,15,0,3,3,4,5,no trade ,0
15,15,0,4,3,4,5,0.06133305517888808,10000
0,15,0,2,1,5,5,no trade ,0
1,15,0,1,0,4,5,no trade ,0
2,15,0,3,0,4,5,no trade ,0
3,15,0,4,2,5,5,no trade ,0
4,15,0,4,1,5,5,no trade ,0
5,15,0,5,2,5,5,no trade ,0
6,15,0,3,0,5,5,no trade ,0
7,15,0,6,0,4,5,no trade ,0
8,15,0,4,1,4,5,no trade ,0
9,15,5,4,1,4,5,no trade ,0
10,15,0,4,1,4,5,no trade ,0
11,15,0,4,1,4,5,no trade ,0
12,15,0,3,0,5,5,no trade ,0
13,15,0,5,1,4,5,no trade ,0
14,15,0,3,1,4,5,no trade ,0
15,15,0,4,1,5,5,0.03909429237243922,10000
0,15,0,4,0,5,5,no trade ,0
1,15,0,2,0,5,5,no trade ,0
2,15,0,3,0,4,5,no trade ,0
3,15,0,4,0,4,5,no trade ,0
4,15,5,5,1,4,5,no trade ,0
5,15,0,4,1,4,5,no trade ,0
6,15,0,2,0,4,5,no trade ,0
7,15,0,3,0,4,5,no trade ,0
8,15,0,0,0,4,5,no trade ,0
9,15,5,1,0,5,5,no trade ,0
10,15,5,1,0,5,5,no trade ,0
11,15,5,4,0,5,5,no trade ,0
12,15,0,4,0,5,5,no trade ,0
13,15,5,4,0,4,5,no trade ,0
14,15,0,4,0,5,5,no trade ,0
15,15,0,3,0,5,5,-0.01773419570206551,10000
0,15,0,4,1,5,5,no trade ,0
1,15,5,4,0,4,5,no trade ,0
2,15,0,4,0,4,5,no trade ,0
3,15,0,4,0,4,5,no trade ,0
4,15,0,3,0,5,5,no trade ,0
5,15,5,4,0,4,5,no trade ,0
6,15,0,2,0,4,5,no trade ,0
7,15,0,2,0,5,5,no trade ,0
8,15,0,3,0,5,5,no trade ,0
9,15,0,3,0,5,5,no trade ,0
10,15,0,5,0,4,5,no trade ,0
11,15,5,3,0,5,5,no trade ,0
12,15,0,3,0,5,5,no trade ,0
13,15,0,3,0,4,5,no trade ,0
14,15,0,3,0,4,5,no trade ,0
15,15,0,4,1,4,5,0.005702562676031851,10000
0,15,0,3,4,5,5,no trade ,0
1,15,0,3,4,5,5,no trade ,0
2,15,5,6,3,6,5,no trade ,0
3,15,0,4,3,5,5,no trade ,0
4,15,5,5,3,5,5,no trade ,0
5,15,5,8,3,4,5,no trade ,0
6,15,5,5,3,4,5,no trade ,0
7,15,5,4,3,4,5,no trade ,0
8,15,0,5,3,4,5,no trade ,0
9,15,5,6,2,5,5,no trade ,0
10,15,0,4,2,4,5,no trade ,0
11,15,5,4,4,4,5,no trade ,0
12,15,0,4,5,5,5,no trade ,0
13,15,5,3,5,4,5,no trade ,0
14,15,5,3,4,5,5,no trade ,0
15,15,0,6,5,4,5,0.017578599965259685,10000
0,15,0,3,5,5,5,no trade ,0
1,15,5,6,6,4,5,no trade ,0
2,15,0,4,7,4,5,no trade ,0
3,15,0,2,8,4,5,no trade ,0
4,15,0,4,9,5,5,no trade ,0
5,15,0,2,8,5,5,no trade ,0
6,15,0,3,9,5,5,no trade ,0
7,15,0,3,8,4,5,no trade ,0
8,15,5,4,7,5,5,no trade ,0
9,15,0,4,7,5,5,no trade ,0
10,15,5,4,8,5,5,no trade ,0
11,15,0,4,8,5,5,no trade ,0
12,15,0,3,8,5,5,no trade ,0
13,15,0,4,7,4,5,no trade ,0
14,15,0,4,8,5,5,no trade ,0
15,15,0,5,8,5,5,0.046387278219506264,10000
0,15,5,5,7,5,5,no trade ,0
1,15,0,4,7,5,5,no trade ,0
2,15,5,4,6,4,5,no trade ,0
3,15,5,4,6,4,5,no trade ,0
4,15,0,3,5,5,5,no trade ,0
5,15,0,3,4,5,5,no trade ,0
6,15,0,5,5,5,5,no trade ,0
7,15,0,2,5,5,5,no trade ,0
8,15,5,4,6,4,5,no trade ,0
9,15,0,5,7,5,5,no trade ,0
10,15,0,5,7,5,5,no trade ,0
11,15,0,5,7,5,5,no trade ,0
12,15,0,5,7,5,5,no trade ,0
13,15,5,4,5,5,5,no trade ,0
14,15,5,4,5,5,5,no trade ,0
15,15,0,4,6,5,5,0.025355145705255117,10000
0,15,5,3,5,5,5,no trade ,0
1,15,5,3,3,4,5,no trade ,0
2,15,0,3,4,4,5,no trade ,0
3,15,0,3,3,5,5,no trade ,0
4,15,0,4,3,5,5,no trade ,0
5,15,0,3,3,4,5,no trade ,0
6,15,0,6,4,5,5,no trade ,0
7,15,0,2,3,3,5,no trade ,0
8,15,5,2,1,5,5,no trade ,0
9,15,0,4,2,5,5,no trade ,0
10,15,0,4,3,4,5,no trade ,0
11,15,5,5,3,5,5,no trade ,0
12,15,0,4,2,5,5,no trade ,0
13,15,5,3,2,5,5,no trade ,0
14,15,5,3,2,4,5,no trade ,0
15,15,0,4,3,5,5,0.004587315377932233,10000
0,15,0,3,3,5,5,no trade ,0
1,15,0,4,2,4,5,no trade ,0
2,15,0,4,1,5,5,no trade ,0
3,15,0,4,0,4,5,no trade ,0
4,15,0,3,2,5,5,no trade ,0
5,15,5,4,3,4,5,no trade ,0
6,15,0,3,2,4,5,no trade ,0
7,15,0,4,3,4,5,no trade ,0
8,15,0,4,3,5,5,no trade ,0
9,15,0,4,3,5,5,no trade ,0
10,15,0,1,3,5,5,no trade ,0
11,15,0,1,3,4,5,no trade ,0
12,15,0,1,3,4,5,no trade ,0
13,15,0,4,3,4,5,no trade ,0
14,15,0,3,3,4,5,no trade ,0
15,15,0,3,2,5,5,0.07589301241695941,10000
0,15,0,3,1,5,5,no trade ,0
1,15,0,3,0,5,5,no trade ,0
2,15,0,5,1,4,5,no trade ,0
3,15,0,3,1,6,5,no trade ,0
4,15,5,4,2,4,5,no trade ,0
5,15,5,4,2,5,5,no trade ,0
6,15,0,5,0,4,5,no trade ,0
7,15,5,3,0,5,5,no trade ,0
8,15,0,4,2,5,5,no trade ,0
9,15,0,4,1,4,5,no trade ,0
10,15,0,3,0,4,5,no trade ,0
11,15,0,3,0,4,5,no trade ,0
12,15,0,3,0,4,5,no trade ,0
13,15,0,2,0,5,5,no trade ,0
14,15,5,4,1,5,5,no trade ,0
15,15,0,5,1,5,5,0.04006817154185941,10000
0,15,5,2,0,5,5,no trade ,0
1,15,0,1,0,4,5,no trade ,0
2,15,0,4,0,4,5,no trade ,0
3,15,0,4,1,4,5,no trade ,0
4,15,5,5,1,5,5,no trade ,0
5,15,0,2,0,5,5,no trade ,0
6,15,0,1,0,4,5,no trade ,0
7,15,0,3,0,5,5,no trade ,0
8,15,5,1,0,4,5,no trade ,0
9,15,5,2,0,5,5,no trade ,0
10,15,5,2,0,5,5,no trade ,0
11,15,5,4,0,4,5,no trade ,0
12,15,0,3,0,4,5,no trade ,0
13,15,0,2,0,5,5,no trade ,0
14,15,5,4,1,5,5,no trade ,0
15,15,0,4,0,5,5,0.022120200333889815,10000
0,15,0,4,0,5,5,no trade ,0
1,15,0,3,0,4,5,no trade ,0
2,15,0,3,0,5,5,no trade ,0
3,15,5,5,0,4,5,no trade ,0
4,15,5,4,0,4,5,no trade ,0
5,15,0,4,0,4,5,no trade ,0
6,15,0,3,0,4,5,no trade ,0
7,15,0,3,0,4,5,no trade ,0
8,15,0,4,0,5,5,no trade ,0
9,15,0,4,0,5,5,no trade ,0
10,15,0,4,0,5,5,no trade ,0
11,15,5,3,0,4,5,no trade ,0
12,15,0,2,0,4,5,no trade ,0
13,15,5,2,0,4,5,no trade ,0
14,15,5,4,0,4,5,no trade ,0
15,15,0,4,1,4,5,0.004311693730658229,10000
